4.200079918,0
4.191328526,3.88257E-09
4.189545631,3.88257E-09
4.189383984,3.88257E-09
4.189221859,3.88257E-09
4.189059734,3.88257E-09
4.189221859,3.88257E-09
4.189059734,3.88257E-09
4.18889761,3.88257E-09
4.188735485,3.88257E-09
4.18857336,3.88257E-09
4.188411236,3.88257E-09
4.188411236,3.88257E-09
4.188411236,3.88257E-09
4.188249588,3.88257E-09
4.188249588,3.88257E-09
4.188087463,3.88257E-09
4.187925339,3.88257E-09
4.187763214,3.88257E-09
4.188087463,3.88257E-09
4.188087463,3.88257E-09
4.187925339,3.88257E-09
4.187763214,3.88257E-09
4.187763214,3.88257E-09
4.187601089,3.88257E-09
4.187438965,3.88257E-09
4.187601089,3.88257E-09
4.187438965,3.88257E-09
4.187438965,3.88257E-09
4.18727684,3.88257E-09
4.18727684,3.88257E-09
4.187438965,3.88257E-09
4.187115192,3.88257E-09
4.18727684,3.88257E-09
4.187115192,3.88257E-09
4.187115192,3.88257E-09
4.186953068,3.88257E-09
4.186953068,3.88257E-09
4.186790943,3.88257E-09
4.186953068,3.88257E-09
4.186790943,3.88257E-09
4.186953068,3.88257E-09
4.186953068,3.88257E-09
4.186790943,3.88257E-09
4.186790943,3.88257E-09
4.186628819,3.88257E-09
4.186790943,3.88257E-09
4.186790943,3.88257E-09
4.186628819,3.88257E-09
4.186304569,3.88257E-09
4.186628819,3.88257E-09
4.186466694,3.88257E-09
4.186628819,3.88257E-09
4.186628819,3.88257E-09
4.186466694,3.88257E-09
4.186466694,3.88257E-09
4.186466694,3.88257E-09
4.186304569,3.88257E-09
4.186466694,3.88257E-09
4.186304569,3.88257E-09
4.186466694,3.88257E-09
4.186304569,3.88257E-09
4.186304569,3.88257E-09
4.186142445,3.88257E-09
4.186142445,3.88257E-09
4.186304569,3.88257E-09
4.186304569,3.88257E-09
4.186142445,3.88257E-09
4.18598032,3.88257E-09
4.186142445,3.88257E-09
4.18598032,3.88257E-09
4.18598032,3.88257E-09
4.186142445,3.88257E-09
4.186142445,3.88257E-09
4.18598032,3.88257E-09
4.18598032,3.88257E-09
4.18598032,3.88257E-09
4.18598032,3.88257E-09
4.18598032,3.88257E-09
4.185818672,3.88257E-09
4.18598032,3.88257E-09
4.185656548,3.88257E-09
4.18598032,3.88257E-09
4.18598032,3.88257E-09
4.185818672,3.88257E-09
4.185818672,3.88257E-09
4.185818672,3.88257E-09
4.185818672,3.88257E-09
4.18598032,3.88257E-09
4.185656548,3.88257E-09
4.185818672,3.88257E-09
4.185656548,3.88257E-09
4.185656548,3.88257E-09
4.185494423,3.88257E-09
4.185494423,3.88257E-09
4.185656548,3.88257E-09
4.185656548,3.88257E-09
4.185494423,3.88257E-09
4.185494423,3.88257E-09
4.185494423,3.88257E-09
4.185656548,3.88257E-09
4.185494423,3.88257E-09
4.185494423,3.88257E-09
4.185656548,3.88257E-09
4.185494423,3.88257E-09
4.185494423,3.88257E-09
4.185332298,3.88257E-09
4.185494423,3.88257E-09
4.185494423,3.88257E-09
4.185332298,3.88257E-09
4.185332298,3.88257E-09
4.185332298,3.88257E-09
4.185332298,3.88257E-09
4.185332298,3.88257E-09
4.185332298,3.88257E-09
4.185332298,3.88257E-09
4.185332298,3.88257E-09
4.185332298,3.88257E-09
4.185332298,3.88257E-09
4.185494423,3.88257E-09
4.185170174,3.88257E-09
4.185332298,3.88257E-09
4.185170174,3.88257E-09
4.185332298,3.88257E-09
4.185170174,3.88257E-09
4.185170174,3.88257E-09
4.185332298,3.88257E-09
4.185008049,3.88257E-09
4.185332298,3.88257E-09
4.185332298,3.88257E-09
4.185008049,3.88257E-09
4.185170174,3.88257E-09
4.185170174,3.88257E-09
4.185008049,3.88257E-09
4.185170174,3.88257E-09
4.185008049,3.88257E-09
4.185008049,3.88257E-09
4.185008049,3.88257E-09
4.185170174,3.88257E-09
4.184845924,3.88257E-09
4.185008049,3.88257E-09
4.185008049,3.88257E-09
4.185008049,3.88257E-09
4.184845924,3.88257E-09
4.185008049,3.88257E-09
4.185008049,3.88257E-09
4.185008049,3.88257E-09
4.185170174,3.88257E-09
4.185008049,3.88257E-09
4.185008049,3.88257E-09
4.185170174,3.88257E-09
4.185008049,3.88257E-09
4.185008049,3.88257E-09
4.184845924,3.88257E-09
4.184845924,3.88257E-09
4.184845924,3.88257E-09
4.185008049,3.88257E-09
4.185008049,3.88257E-09
4.184845924,3.88257E-09
4.184845924,3.88257E-09
4.184845924,3.88257E-09
4.184845924,3.88257E-09
4.184845924,3.88257E-09
4.184845924,3.88257E-09
4.185008049,3.88257E-09
4.185008049,3.88257E-09
4.184845924,3.88257E-09
4.184845924,3.88257E-09
4.184684277,3.88257E-09
4.184684277,3.88257E-09
4.184845924,3.88257E-09
4.184684277,3.88257E-09
4.184845924,3.88257E-09
4.184845924,3.88257E-09
4.184684277,3.88257E-09
4.184845924,3.88257E-09
4.184522152,3.88257E-09
4.184845924,3.88257E-09
4.184522152,3.88257E-09
4.184684277,3.88257E-09
4.184684277,3.88257E-09
4.184522152,3.88257E-09
4.184845924,3.88257E-09
4.184684277,3.88257E-09
4.184684277,3.88257E-09
4.184684277,3.88257E-09
4.184684277,3.88257E-09
4.184845924,3.88257E-09
4.184684277,3.88257E-09
4.184684277,3.88257E-09
4.184684277,3.88257E-09
4.184684277,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184684277,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184684277,3.88257E-09
4.184522152,3.88257E-09
4.184684277,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184684277,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184684277,3.88257E-09
4.184360027,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184522152,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184522152,3.88257E-09
4.184522152,3.88257E-09
4.184360027,3.88257E-09
4.184522152,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184197903,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184035778,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184360027,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184360027,3.88257E-09
4.184197903,3.88257E-09
4.184360027,3.88257E-09
4.184197903,3.88257E-09
4.184360027,3.88257E-09
4.184197903,3.88257E-09
4.184360027,3.88257E-09
4.184035778,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184360027,3.88257E-09
4.184035778,3.88257E-09
4.184360027,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184360027,3.88257E-09
4.184197903,3.88257E-09
4.184197903,3.88257E-09
4.184035778,3.88257E-09
4.184197903,3.88257E-09
